nivel,seccion,pagina_pdf,uso_grupo,codigo_actividad,actividad,distrito,sector,compatibilidad,compatibilidad_desc,confianza_color,fuente,nota
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C20,C - Central,C,Compatible,171,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C21,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C22,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C23,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C24,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C25,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,C26,C - Central,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,D1,D - Independencia-Alamitos,C,Compatible,186,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,D2,D - Independencia-Alamitos,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,D3,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,D4,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E1,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E2,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E3,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E4,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E5,E - Cetys-Tecnologico,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E6,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,E7,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,F1,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,F2,F - Abasolo,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,F3,F - Abasolo,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,F4,F - Abasolo,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.4,Alquiler de aparatos eléctricos y electrónicos para el hogar y personales,F5,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,A1,A - Santorales,,,0,matriz de compatibilidad del PDUCPM.pdf,Extraido por clasificacion de simbolos de color; revisar celdas vacias o confianza baja.
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B1,B - Nacionalista-Orizaba,C,Compatible,152,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B2,B - Nacionalista-Orizaba,C,Compatible,82,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B3,B - Nacionalista-Orizaba,C,Compatible,89,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B4,B - Nacionalista-Orizaba,C,Compatible,88,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B5,B - Nacionalista-Orizaba,C,Compatible,89,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B6,B - Nacionalista-Orizaba,C,Compatible,88,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,B7,B - Nacionalista-Orizaba,C,Compatible,105,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C1,C - Central,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C2,C - Central,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C3,C - Central,NP,No permitida,62,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C4,C - Central,C,Compatible,118,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C5,C - Central,C,Compatible,118,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C6,C - Central,C,Compatible,118,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C7,C - Central,C,Compatible,136,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C8,C - Central,C,Compatible,118,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C9,C - Central,C,Compatible,136,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C10,C - Central,NP,No permitida,109,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C11,C - Central,C,Compatible,136,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C12,C - Central,C,Compatible,152,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C13,C - Central,C,Compatible,136,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C14,C - Central,C,Compatible,152,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C15,C - Central,C,Compatible,170,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C16,C - Central,C,Compatible,152,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C17,C - Central,C,Compatible,166,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C18,C - Central,C,Compatible,166,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C19,C - Central,C,Compatible,166,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C20,C - Central,C,Compatible,182,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C21,C - Central,C,Compatible,178,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C22,C - Central,C,Compatible,178,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C23,C - Central,C,Compatible,178,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C24,C - Central,C,Compatible,178,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C25,C - Central,C,Compatible,178,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,C26,C - Central,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,D1,D - Independencia-Alamitos,C,Compatible,196,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,D2,D - Independencia-Alamitos,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,D3,D - Independencia-Alamitos,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,D4,D - Independencia-Alamitos,C,Compatible,200,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E1,E - Cetys-Tecnologico,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E2,E - Cetys-Tecnologico,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E3,E - Cetys-Tecnologico,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E4,E - Cetys-Tecnologico,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E5,E - Cetys-Tecnologico,C,Compatible,201,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E6,E - Cetys-Tecnologico,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,E7,E - Cetys-Tecnologico,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,F1,F - Abasolo,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,F2,F - Abasolo,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,F3,F - Abasolo,C,Compatible,200,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,F4,F - Abasolo,C,Compatible,183,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.5,Alquiler de prendas de vestir,F5,F - Abasolo,C,Compatible,184,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,A1,A - Santorales,,,0,matriz de compatibilidad del PDUCPM.pdf,Extraido por clasificacion de simbolos de color; revisar celdas vacias o confianza baja.
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B1,B - Nacionalista-Orizaba,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B2,B - Nacionalista-Orizaba,C,Compatible,79,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B3,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B4,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B5,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B6,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,B7,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C1,C - Central,C,Compatible,96,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C2,C - Central,C,Compatible,94,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C3,C - Central,NP,No permitida,59,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C4,C - Central,C,Compatible,111,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C5,C - Central,C,Compatible,113,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C6,C - Central,C,Compatible,111,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C7,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C8,C - Central,NP,No permitida,81,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C9,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C10,C - Central,NP,No permitida,103,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C11,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C12,C - Central,NP,No permitida,101,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C13,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C14,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C15,C - Central,C,Compatible,162,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C16,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C17,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C18,C - Central,C,Compatible,156,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,25,Comercio y servicios,4.3.6,Alquiler de otros artículos para el hogar y personales,C19,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
